Jahr;BFS_Nummer;Gemeinde;Indikator;Wert
2019;2894;Titterten;Gemeindeanteil_Spitalbeschulung_CHF;201.0
2019;2894;Titterten;Nettobelastung_CHF;0.0
2019;2894;Titterten;Nettogutschrift_CHF;559296.0
2019;2894;Titterten;Mittlere_Wohnbevölkerung_Vorjahr;407.0
2019;2894;Titterten;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;685176.2
2019;2894;Titterten;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;4846.6
2019;2894;Titterten;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;4194.9
2019;2894;Titterten;Steuerkraft_Total_CHF;585933.137557141
2019;2894;Titterten;Steuerkraft_pro_Einwohner_CHF;1439.63915861705
2019;2894;Titterten;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;492617.0
2019;2894;Titterten;Kürzung_infolge_maximaler_Abschöpfungssatz_CHF;0.0
2019;2895;Waldenburg;Ressourcenausgleich_Gebergemeinden_CHF;0.0
2019;2895;Waldenburg;Ressourcenausgleich_Empfängergemeinden_CHF;1337427.0
2019;2895;Waldenburg;Lastenabgeltung_Bildung_Schülerzahl_CHF;0.0
2019;2895;Waldenburg;Lastenabgeltung_Bildung_Weite_CHF;94281.0
2019;2895;Waldenburg;Lastenabgeltung_Sozialhilfe_CHF;15300.0
2019;2895;Waldenburg;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;84168.0
2019;2895;Waldenburg;Lastenabgeltung_Total_CHF;193749.0
2019;2895;Waldenburg;Finanzierung_Ausgleichsfonds_CHF;0.0
2019;2895;Waldenburg;Solidaritätsbeitrag_Auszahlung_CHF;0.0
2019;2895;Waldenburg;Solidaritätsbeitrag_Finanzierung_CHF;11150.0
2019;2895;Waldenburg;Kompensation_vergangene_Aufgabenverschiebung_CHF;29156.0
2019;2895;Waldenburg;Kompensationsleistung_Sechste_Primar_CHF;110843.0
2019;2895;Waldenburg;Kompensationsleistung_Ergänzungsleistungen_CHF;55205.0
2019;2895;Waldenburg;Übergangsbeiträge_CHF;26327.0
2019;2895;Waldenburg;Gemeindeanteil_Ergänzungsleistungen_CHF;209149.0
2019;2895;Waldenburg;Gemeindeanteil_Spitalbeschulung_CHF;550.0
2019;2895;Waldenburg;Nettobelastung_CHF;0.0
2019;2895;Waldenburg;Nettogutschrift_CHF;1473546.0
2019;2895;Waldenburg;Mittlere_Wohnbevölkerung_Vorjahr;1115.0
2019;2895;Waldenburg;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;1978241.6
2019;2895;Waldenburg;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;20808.65
2019;2895;Waldenburg;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;40115.85
2019;2895;Waldenburg;Steuerkraft_Total_CHF;1617323.20998547
2019;2895;Waldenburg;Steuerkraft_pro_Einwohner_CHF;1450.51408967307
2019;2895;Waldenburg;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;1337427.0
2019;2895;Waldenburg;Kürzung_infolge_maximaler_Abschöpfungssatz_CHF;0.0
2020;2761;Aesch;Ressourcenausgleich_Gebergemeinden_CHF;0.0
2020;2761;Aesch;Ressourcenausgleich_Empfängergemeinden_CHF;704329.0
2020;2761;Aesch;Lastenabgeltung_Bildung_Schülerzahl_CHF;0.0
2020;2761;Aesch;Lastenabgeltung_Bildung_Weite_CHF;0.0
2020;2761;Aesch;Lastenabgeltung_Sozialhilfe_CHF;0.0
2020;2761;Aesch;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;0.0
2020;2761;Aesch;Lastenabgeltung_Total_CHF;0.0
2020;2761;Aesch;Finanzierung_Ausgleichsfonds_CHF;0.0
2020;2761;Aesch;Solidaritätsbeitrag_Auszahlung_CHF;0.0
2020;2761;Aesch;Solidaritätsbeitrag_Finanzierung_CHF;104060.0
2020;2761;Aesch;Kompensation_vergangene_Aufgabenverschiebung_CHF;270955.0
2020;2761;Aesch;Kompensationsleistung_Sechste_Primar_CHF;1134152.0
2020;2761;Aesch;Kompensationsleistung_Ergänzungsleistungen_CHF;473121.0
2020;2761;Aesch;Gemeindeanteil_Ergänzungsleistungen_CHF;1692848.0
2020;2761;Aesch;Gemeindeanteil_Spitalbeschulung_CHF;4549.0
2020;2761;Aesch;Gemeindeanteil_Schulleiterkonferenz_CHF;493.0
2020;2761;Aesch;Nettobelastung_CHF;0.0
2020;2761;Aesch;Nettogutschrift_CHF;238697.0
2020;2761;Aesch;Mittlere_Wohnbevölkerung_Vorjahr;10406.0
2020;2761;Aesch;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;22913295.2
2020;2761;Aesch;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;3195720.9
2020;2761;Aesch;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;1435130.45
2020;2761;Aesch;Steuerkraft_Total_CHF;26775591.4801479
2020;2761;Aesch;Steuerkraft_pro_Einwohner_CHF;2573.09162792119
2020;2761;Aesch;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;800309.0
2020;2761;Aesch;Kürzung_infolge_maximaler_Abschöpfungssatz_CHF;95980.0
2020;2762;Allschwil;Ressourcenausgleich_Gebergemeinden_CHF;13222016.0
2020;2762;Allschwil;Ressourcenausgleich_Empfängergemeinden_CHF;0.0
2020;2762;Allschwil;Lastenabgeltung_Bildung_Schülerzahl_CHF;313556.0
2020;2762;Allschwil;Lastenabgeltung_Bildung_Weite_CHF;0.0
2020;2762;Allschwil;Lastenabgeltung_Sozialhilfe_CHF;525455.0
2020;2762;Allschwil;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;0.0
2020;2762;Allschwil;Lastenabgeltung_Total_CHF;839011.0
2020;2762;Allschwil;Finanzierung_Ausgleichsfonds_CHF;0.0
2020;2762;Allschwil;Solidaritätsbeitrag_Auszahlung_CHF;0.0
2020;2762;Allschwil;Solidaritätsbeitrag_Finanzierung_CHF;212070.0
2020;2762;Allschwil;Kompensation_vergangene_Aufgabenverschiebung_CHF;552195.0
2020;2762;Allschwil;Kompensationsleistung_Sechste_Primar_CHF;2528566.0
2020;2762;Allschwil;Kompensationsleistung_Ergänzungsleistungen_CHF;1216534.0
2020;2762;Allschwil;Gemeindeanteil_Ergänzungsleistungen_CHF;3449955.0
2020;2762;Allschwil;Gemeindeanteil_Spitalbeschulung_CHF;9271.0
2020;2762;Allschwil;Gemeindeanteil_Schulleiterkonferenz_CHF;1005.0
2020;2762;Allschwil;Nettobelastung_CHF;12809728.0
2020;2762;Allschwil;Nettogutschrift_CHF;0.0
2020;2762;Allschwil;Mittlere_Wohnbevölkerung_Vorjahr;21207.0
2020;2762;Allschwil;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;60479717.63
2020;2762;Allschwil;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;28900700.93
2020;2762;Allschwil;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;4203460.45
2020;2762;Allschwil;Steuerkraft_Total_CHF;88146772.4416917
2020;2762;Allschwil;Steuerkraft_pro_Einwohner_CHF;4156.49419727881
2020;2762;Allschwil;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;0.0
2020;2762;Allschwil;Kürzung_infolge_maximaler_Abschöpfungssatz_CHF;0.0
2020;2763;Arlesheim;Ressourcenausgleich_Gebergemeinden_CHF;6433214.0
2020;2763;Arlesheim;Ressourcenausgleich_Empfängergemeinden_CHF;0.0
2020;2763;Arlesheim;Lastenabgeltung_Bildung_Schülerzahl_CHF;0.0
2020;2763;Arlesheim;Lastenabgeltung_Bildung_Weite_CHF;0.0
2020;2763;Arlesheim;Lastenabgeltung_Sozialhilfe_CHF;0.0
2020;2763;Arlesheim;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;0.0
2020;2763;Arlesheim;Lastenabgeltung_Total_CHF;0.0
2020;2763;Arlesheim;Finanzierung_Ausgleichsfonds_CHF;0.0
2020;2763;Arlesheim;Solidaritätsbeitrag_Auszahlung_CHF;0.0
2020;2763;Arlesheim;Solidaritätsbeitrag_Finanzierung_CHF;91370.0
2020;2763;Arlesheim;Kompensation_vergangene_Aufgabenverschiebung_CHF;237912.0
2020;2763;Arlesheim;Kompensationsleistung_Sechste_Primar_CHF;981804.0
2020;2763;Arlesheim;Kompensationsleistung_Ergänzungsleistungen_CHF;484982.0
2020;2763;Arlesheim;Gemeindeanteil_Ergänzungsleistungen_CHF;1486407.0
2020;2763;Arlesheim;Gemeindeanteil_Spitalbeschulung_CHF;3994.0
2020;2763;Arlesheim;Gemeindeanteil_Schulleiterkonferenz_CHF;433.0
2020;2763;Arlesheim;Nettobelastung_CHF;6786544.0
2020;2763;Arlesheim;Nettogutschrift_CHF;0.0
2020;2763;Arlesheim;Mittlere_Wohnbevölkerung_Vorjahr;9137.0
2020;2763;Arlesheim;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;33726827.9
2020;2763;Arlesheim;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;1013268.3
2020;2763;Arlesheim;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;861351.25
2020;2763;Arlesheim;Steuerkraft_Total_CHF;42888096.3474954
2020;2763;Arlesheim;Steuerkraft_pro_Einwohner_CHF;4693.89256293044
2020;2763;Arlesheim;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;0.0
2020;2763;Arlesheim;Kürzung_infolge_maximaler_Abschöpfungssatz_CHF;0.0
2020;2764;Biel-Benken;Ressourcenausgleich_Gebergemeinden_CHF;2153237.0
2020;2764;Biel-Benken;Ressourcenausgleich_Empfängergemeinden_CHF;0.0
2020;2764;Biel-Benken;Lastenabgeltung_Bildung_Schülerzahl_CHF;0.0
2020;2764;Biel-Benken;Lastenabgeltung_Bildung_Weite_CHF;0.0
2020;2764;Biel-Benken;Lastenabgeltung_Sozialhilfe_CHF;0.0
2020;2764;Biel-Benken;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;0.0
2020;2764;Biel-Benken;Lastenabgeltung_Total_CHF;0.0
2020;2764;Biel-Benken;Finanzierung_Ausgleichsfonds_CHF;0.0
2020;2764;Biel-Benken;Solidaritätsbeitrag_Auszahlung_CHF;0.0
2020;2764;Biel-Benken;Solidaritätsbeitrag_Finanzierung_CHF;34790.0
2020;2764;Biel-Benken;Kompensation_vergangene_Aufgabenverschiebung_CHF;90587.0
2020;2764;Biel-Benken;Kompensationsleistung_Sechste_Primar_CHF;429539.0
2020;2764;Biel-Benken;Kompensationsleistung_Ergänzungsleistungen_CHF;96315.0
2020;2764;Biel-Benken;Gemeindeanteil_Ergänzungsleistungen_CHF;565964.0
2020;2764;Biel-Benken;Gemeindeanteil_Spitalbeschulung_CHF;1521.0
2020;2764;Biel-Benken;Gemeindeanteil_Schulleiterkonferenz_CHF;165.0
2020;2764;Biel-Benken;Nettobelastung_CHF;2320410.0
2020;2764;Biel-Benken;Nettogutschrift_CHF;0.0
2020;2764;Biel-Benken;Mittlere_Wohnbevölkerung_Vorjahr;3479.0
2020;2764;Biel-Benken;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;11379972.75
2020;2764;Biel-Benken;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;436130.8
2020;2764;Biel-Benken;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;210860.25
2020;2764;Biel-Benken;Steuerkraft_Total_CHF;14354911.758288
2020;2764;Biel-Benken;Steuerkraft_pro_Einwohner_CHF;4126.16032143951
2020;2764;Biel-Benken;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;0.0
2020;2764;Biel-Benken;Kürzung_infolge_maximaler_Abschöpfungssatz_CHF;0.0
2020;2765;Binningen;Ressourcenausgleich_Gebergemeinden_CHF;14591700.0
2020;2765;Binningen;Ressourcenausgleich_Empfängergemeinden_CHF;0.0
2020;2765;Binningen;Lastenabgeltung_Bildung_Schülerzahl_CHF;0.0
2020;2765;Binningen;Lastenabgeltung_Bildung_Weite_CHF;0.0
2020;2765;Binningen;Lastenabgeltung_Sozialhilfe_CHF;319986.0
2020;2765;Binningen;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;0.0
2020;2765;Binningen;Lastenabgeltung_Total_CHF;319986.0
2020;2765;Binningen;Finanzierung_Ausgleichsfonds_CHF;0.0
2020;2765;Binningen;Solidaritätsbeitrag_Auszahlung_CHF;0.0
2020;2765;Binningen;Solidaritätsbeitrag_Finanzierung_CHF;157930.0
2020;2765;Binningen;Kompensation_vergangene_Aufgabenverschiebung_CHF;411224.0
2020;2765;Binningen;Kompensationsleistung_Sechste_Primar_CHF;1842998.0
2020;2765;Binningen;Kompensationsleistung_Ergänzungsleistungen_CHF;716711.0
2020;2765;Binningen;Gemeindeanteil_Ergänzungsleistungen_CHF;2569205.0
2020;2765;Binningen;Gemeindeanteil_Spitalbeschulung_CHF;6904.0
2020;2765;Binningen;Gemeindeanteil_Schulleiterkonferenz_CHF;748.0
2020;2765;Binningen;Nettobelastung_CHF;14885488.0
2020;2765;Binningen;Nettogutschrift_CHF;0.0
2020;2765;Binningen;Mittlere_Wohnbevölkerung_Vorjahr;15793.0
2020;2765;Binningen;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;82218409.94
2020;2765;Binningen;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;1033714.7
2020;2765;Binningen;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;961924.75
2020;2765;Binningen;Steuerkraft_Total_CHF;97277998.4948935
2020;2765;Binningen;Steuerkraft_pro_Einwohner_CHF;6159.56426865659
2020;2765;Binningen;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;0.0
2020;2765;Binningen;Kürzung_infolge_maximaler_Abschöpfungssatz_CHF;0.0
2020;2766;Birsfelden;Ressourcenausgleich_Gebergemeinden_CHF;0.0
2020;2766;Birsfelden;Ressourcenausgleich_Empfängergemeinden_CHF;7039003.0
2020;2766;Birsfelden;Lastenabgeltung_Bildung_Schülerzahl_CHF;0.0
2020;2766;Birsfelden;Lastenabgeltung_Bildung_Weite_CHF;0.0
2020;2766;Birsfelden;Lastenabgeltung_Sozialhilfe_CHF;438087.0
2020;2766;Birsfelden;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;0.0
2020;2766;Birsfelden;Lastenabgeltung_Total_CHF;438087.0
2020;2766;Birsfelden;Finanzierung_Ausgleichsfonds_CHF;0.0
2020;2766;Birsfelden;Solidaritätsbeitrag_Auszahlung_CHF;0.0
2020;2766;Birsfelden;Solidaritätsbeitrag_Finanzierung_CHF;104350.0
2020;2766;Birsfelden;Kompensation_vergangene_Aufgabenverschiebung_CHF;271710.0
2020;2766;Birsfelden;Kompensationsleistung_Sechste_Primar_CHF;1093949.0
2020;2766;Birsfelden;Kompensationsleistung_Ergänzungsleistungen_CHF;969590.0
2020;2766;Birsfelden;Gemeindeanteil_Ergänzungsleistungen_CHF;1697566.0
2020;2766;Birsfelden;Gemeindeanteil_Spitalbeschulung_CHF;4562.0
2020;2766;Birsfelden;Gemeindeanteil_Schulleiterkonferenz_CHF;494.0
2020;2766;Birsfelden;Nettobelastung_CHF;0.0
2020;2766;Birsfelden;Nettogutschrift_CHF;7492727.0
2020;2766;Birsfelden;Mittlere_Wohnbevölkerung_Vorjahr;10435.0
2020;2766;Birsfelden;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;19818933.15
2020;2766;Birsfelden;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;2234008.35
2020;2766;Birsfelden;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;1013041.8
2020;2766;Birsfelden;Steuerkraft_Total_CHF;20517499.4283512
2020;2766;Birsfelden;Steuerkraft_pro_Einwohner_CHF;1966.21939897952
2020;2766;Birsfelden;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;7135251.0
2020;2766;Birsfelden;Kürzung_infolge_maximaler_Abschöpfungssatz_CHF;96248.0
2020;2767;Bottmingen;Ressourcenausgleich_Gebergemeinden_CHF;4567558.0
2020;2767;Bottmingen;Ressourcenausgleich_Empfängergemeinden_CHF;0.0
2020;2767;Bottmingen;Lastenabgeltung_Bildung_Schülerzahl_CHF;351896.0
2020;2767;Bottmingen;Lastenabgeltung_Bildung_Weite_CHF;0.0
2020;2767;Bottmingen;Lastenabgeltung_Sozialhilfe_CHF;0.0
2020;2767;Bottmingen;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;0.0
2020;2767;Bottmingen;Lastenabgeltung_Total_CHF;351896.0
2020;2767;Bottmingen;Finanzierung_Ausgleichsfonds_CHF;0.0
2020;2767;Bottmingen;Solidaritätsbeitrag_Auszahlung_CHF;0.0
2020;2767;Bottmingen;Solidaritätsbeitrag_Finanzierung_CHF;67720.0
2020;2767;Bottmingen;Kompensation_vergangene_Aufgabenverschiebung_CHF;176332.0
2020;2767;Bottmingen;Kompensationsleistung_Sechste_Primar_CHF;914093.0
2020;2767;Bottmingen;Kompensationsleistung_Ergänzungsleistungen_CHF;157141.0
2020;2767;Bottmingen;Gemeindeanteil_Ergänzungsleistungen_CHF;1101669.0
2020;2767;Bottmingen;Gemeindeanteil_Spitalbeschulung_CHF;2961.0
2020;2767;Bottmingen;Gemeindeanteil_Schulleiterkonferenz_CHF;321.0
2020;2767;Bottmingen;Nettobelastung_CHF;4493431.0
2020;2767;Bottmingen;Nettogutschrift_CHF;0.0
2020;2767;Bottmingen;Mittlere_Wohnbevölkerung_Vorjahr;6772.0
2020;2767;Bottmingen;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;23888306.67
2020;2767;Bottmingen;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;446020.4
2020;2767;Bottmingen;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;475324.17
2020;2767;Bottmingen;Steuerkraft_Total_CHF;30450387.746837
2020;2767;Bottmingen;Steuerkraft_pro_Einwohner_CHF;4496.51325263394
2020;2767;Bottmingen;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;0.0
2020;2767;Bottmingen;Kürzung_infolge_maximaler_Abschöpfungssatz_CHF;0.0
2020;2768;Ettingen;Ressourcenausgleich_Gebergemeinden_CHF;0.0
2020;2768;Ettingen;Ressourcenausgleich_Empfängergemeinden_CHF;716191.0
2020;2768;Ettingen;Lastenabgeltung_Bildung_Schülerzahl_CHF;0.0
2020;2768;Ettingen;Lastenabgeltung_Bildung_Weite_CHF;0.0
2020;2768;Ettingen;Lastenabgeltung_Sozialhilfe_CHF;0.0
2020;2768;Ettingen;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;0.0
2020;2768;Ettingen;Lastenabgeltung_Total_CHF;0.0
2020;2768;Ettingen;Finanzierung_Ausgleichsfonds_CHF;0.0
2020;2768;Ettingen;Solidaritätsbeitrag_Auszahlung_CHF;0.0
2020;2768;Ettingen;Solidaritätsbeitrag_Finanzierung_CHF;53100.0
2020;2768;Ettingen;Kompensation_vergangene_Aufgabenverschiebung_CHF;138264.0
2020;2768;Ettingen;Kompensationsleistung_Sechste_Primar_CHF;617859.0
2020;2768;Ettingen;Kompensationsleistung_Ergänzungsleistungen_CHF;227513.0
2020;2768;Ettingen;Gemeindeanteil_Ergänzungsleistungen_CHF;863831.0
2020;2768;Ettingen;Gemeindeanteil_Spitalbeschulung_CHF;2321.0
2020;2768;Ettingen;Gemeindeanteil_Schulleiterkonferenz_CHF;252.0
2020;2768;Ettingen;Nettobelastung_CHF;0.0
2020;2768;Ettingen;Nettogutschrift_CHF;503795.0
2020;2768;Ettingen;Mittlere_Wohnbevölkerung_Vorjahr;5310.0
2020;2768;Ettingen;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;14052187.31
2020;2768;Ettingen;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;530799.85
2020;2768;Ettingen;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;198792.45
2020;2768;Ettingen;Steuerkraft_Total_CHF;13306332.2542175
2020;2768;Ettingen;Steuerkraft_pro_Einwohner_CHF;2505.90061284699
2020;2768;Ettingen;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;765168.0
2020;2768;Ettingen;Kürzung_infolge_maximaler_Abschöpfungssatz_CHF;48977.0
2020;2769;Münchenstein;Ressourcenausgleich_Gebergemeinden_CHF;0.0
2020;2769;Münchenstein;Ressourcenausgleich_Empfängergemeinden_CHF;642155.0
2020;2769;Münchenstein;Lastenabgeltung_Bildung_Schülerzahl_CHF;0.0
2020;2769;Münchenstein;Lastenabgeltung_Bildung_Weite_CHF;0.0
2020;2769;Münchenstein;Lastenabgeltung_Sozialhilfe_CHF;998238.0
2020;2769;Münchenstein;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;0.0
2020;2769;Münchenstein;Lastenabgeltung_Total_CHF;998238.0
2020;2769;Münchenstein;Finanzierung_Ausgleichsfonds_CHF;0.0
2020;2769;Münchenstein;Solidaritätsbeitrag_Auszahlung_CHF;445891.0
2020;2769;Münchenstein;Solidaritätsbeitrag_Finanzierung_CHF;121770.0
2020;2769;Münchenstein;Kompensation_vergangene_Aufgabenverschiebung_CHF;317069.0
2020;2769;Münchenstein;Kompensationsleistung_Sechste_Primar_CHF;1345748.0
2020;2769;Münchenstein;Kompensationsleistung_Ergänzungsleistungen_CHF;623065.0
2020;2769;Münchenstein;Gemeindeanteil_Ergänzungsleistungen_CHF;1980954.0
2020;2769;Münchenstein;Gemeindeanteil_Spitalbeschulung_CHF;5324.0
2020;2769;Münchenstein;Gemeindeanteil_Schulleiterkonferenz_CHF;577.0
2020;2769;Münchenstein;Nettobelastung_CHF;0.0
2020;2769;Münchenstein;Nettogutschrift_CHF;1651242.0
2020;2769;Münchenstein;Mittlere_Wohnbevölkerung_Vorjahr;12177.0
2020;2769;Münchenstein;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;29433231.95
2020;2769;Münchenstein;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;3868040.55
2020;2769;Münchenstein;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;697150.25
2020;2769;Münchenstein;Steuerkraft_Total_CHF;31514580.100074
2020;2769;Münchenstein;Steuerkraft_pro_Einwohner_CHF;2588.04139772308
2020;2769;Münchenstein;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;754470.0
2020;2769;Münchenstein;Kürzung_infolge_maximaler_Abschöpfungssatz_CHF;112315.0
2020;2770;Muttenz;Ressourcenausgleich_Gebergemeinden_CHF;4602995.0
2020;2770;Muttenz;Ressourcenausgleich_Empfängergemeinden_CHF;0.0
2020;2770;Muttenz;Lastenabgeltung_Bildung_Schülerzahl_CHF;354042.0
2020;2770;Muttenz;Lastenabgeltung_Bildung_Weite_CHF;0.0
2020;2770;Muttenz;Lastenabgeltung_Sozialhilfe_CHF;201277.0
2020;2770;Muttenz;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;0.0
2020;2770;Muttenz;Lastenabgeltung_Total_CHF;555319.0
2020;2770;Muttenz;Finanzierung_Ausgleichsfonds_CHF;0.0
2020;2770;Muttenz;Solidaritätsbeitrag_Auszahlung_CHF;0.0
2020;2770;Muttenz;Solidaritätsbeitrag_Finanzierung_CHF;179550.0
2020;2770;Muttenz;Kompensation_vergangene_Aufgabenverschiebung_CHF;467518.0
2020;2770;Muttenz;Kompensationsleistung_Sechste_Primar_CHF;2154043.0
2020;2770;Muttenz;Kompensationsleistung_Ergänzungsleistungen_CHF;1081118.0
2020;2770;Muttenz;Gemeindeanteil_Ergänzungsleistungen_CHF;2920920.0
2020;2770;Muttenz;Gemeindeanteil_Spitalbeschulung_CHF;7850.0
2020;2770;Muttenz;Gemeindeanteil_Schulleiterkonferenz_CHF;851.0
2020;2770;Muttenz;Nettobelastung_CHF;4376470.0
2020;2770;Muttenz;Nettogutschrift_CHF;0.0
2020;2770;Muttenz;Mittlere_Wohnbevölkerung_Vorjahr;17955.0
2020;2770;Muttenz;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;47169377.8
2020;2770;Muttenz;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;5151277.7
2020;2770;Muttenz;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;4591746.1
2020;2770;Muttenz;Steuerkraft_Total_CHF;55252407.9805023
2020;2770;Muttenz;Steuerkraft_pro_Einwohner_CHF;3077.27139963811
2020;2770;Muttenz;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;0.0
2020;2770;Muttenz;Kürzung_infolge_maximaler_Abschöpfungssatz_CHF;0.0
2020;2771;Oberwil;Ressourcenausgleich_Gebergemeinden_CHF;6109374.0
2020;2771;Oberwil;Ressourcenausgleich_Empfängergemeinden_CHF;0.0
2020;2771;Oberwil;Lastenabgeltung_Bildung_Schülerzahl_CHF;231554.0
2020;2771;Oberwil;Lastenabgeltung_Bildung_Weite_CHF;0.0
2020;2771;Oberwil;Lastenabgeltung_Sozialhilfe_CHF;0.0
2020;2771;Oberwil;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;0.0
2020;2771;Oberwil;Lastenabgeltung_Total_CHF;231554.0
2020;2771;Oberwil;Finanzierung_Ausgleichsfonds_CHF;0.0
2020;2771;Oberwil;Solidaritätsbeitrag_Auszahlung_CHF;0.0
2020;2771;Oberwil;Solidaritätsbeitrag_Finanzierung_CHF;112290.0
2020;2771;Oberwil;Kompensation_vergangene_Aufgabenverschiebung_CHF;292385.0
2020;2771;Oberwil;Kompensationsleistung_Sechste_Primar_CHF;1369024.0
2020;2771;Oberwil;Kompensationsleistung_Ergänzungsleistungen_CHF;410645.0
2020;2771;Oberwil;Gemeindeanteil_Ergänzungsleistungen_CHF;1826734.0
2020;2771;Oberwil;Gemeindeanteil_Spitalbeschulung_CHF;4909.0
2020;2771;Oberwil;Gemeindeanteil_Schulleiterkonferenz_CHF;532.0
2020;2771;Oberwil;Nettobelastung_CHF;6335001.0
2020;2771;Oberwil;Nettogutschrift_CHF;0.0
2020;2771;Oberwil;Mittlere_Wohnbevölkerung_Vorjahr;11229.0
2020;2771;Oberwil;Steuerertrag_Natürliche_Personen_Vorjahr_CHF;34599859.1
2020;2771;Oberwil;Steuerertrag_Juristische_Personen_Ertrag_Vorjahr_CHF;619829.95
2020;2771;Oberwil;Steuerertrag_Juristische_Personen_Kapital_Vorjahr_CHF;724138.8
2020;2771;Oberwil;Steuerkraft_Total_CHF;40729158.5467271
2020;2771;Oberwil;Steuerkraft_pro_Einwohner_CHF;3627.14031051092
2020;2771;Oberwil;Ressourcenausgleich_Empfängergemeinden_vor_Kürzung_CHF;0.0
2020;2771;Oberwil;Kürzung_infolge_maximaler_Abschöpfungssatz_CHF;0.0
2020;2772;Pfeffingen;Ressourcenausgleich_Gebergemeinden_CHF;1394046.0
2020;2772;Pfeffingen;Ressourcenausgleich_Empfängergemeinden_CHF;0.0
2020;2772;Pfeffingen;Lastenabgeltung_Bildung_Schülerzahl_CHF;0.0
2020;2772;Pfeffingen;Lastenabgeltung_Bildung_Weite_CHF;0.0
2020;2772;Pfeffingen;Lastenabgeltung_Sozialhilfe_CHF;0.0
2020;2772;Pfeffingen;Lastenabgeltung_Nicht-Siedlungsfläche_CHF;13718.0
2020;2772;Pfeffingen;Lastenabgeltung_Total_CHF;13718.0
2020;2772;Pfeffingen;Finanzierung_Ausgleichsfonds_CHF;0.0
2020;2772;Pfeffingen;Solidaritätsbeitrag_Auszahlung_CHF;0.0
2020;2772;Pfeffingen;Solidaritätsbeitrag_Finanzierung_CHF;23540.0
